Gene stable ID	Caenorhabditis elegans gene stable ID	Caenorhabditis elegans orthology confidence [0 low, 1 high]
ENSMUSG00000074141	WBGene00011615	0
ENSMUSG00000074141	WBGene00005010	0
ENSMUSG00000086089		
ENSMUSG00000078627		
ENSMUSG00000111953		
ENSMUSG00000069668		
ENSMUSG00000108239		
ENSMUSG00000099325		
ENSMUSG00000041560	WBGene00012692	0
ENSMUSG00000040447	WBGene00013739	1
ENSMUSG00000040447	WBGene00008598	1
ENSMUSG00000040447	WBGene00008033	1
ENSMUSG00000040447	WBGene00007549	1
ENSMUSG00000097133		
ENSMUSG00000030207		
ENSMUSG00000049553	WBGene00012999	1
ENSMUSG00000031820		
ENSMUSG00000084941		
ENSMUSG00000028749	WBGene00015406	0
ENSMUSG00000028749	WBGene00007419	0
ENSMUSG00000020453		
ENSMUSG00000038663		
ENSMUSG00000112447		
ENSMUSG00000099481		
ENSMUSG00000073860		
ENSMUSG00000085305		
ENSMUSG00000041202	WBGene00015406	0
ENSMUSG00000041202	WBGene00007419	0
ENSMUSG00000096741		
ENSMUSG00000085876		
ENSMUSG00000034771		
ENSMUSG00000115474		
ENSMUSG00000094320		
ENSMUSG00000093941		
ENSMUSG00000078494		
ENSMUSG00000108879		
ENSMUSG00000020232	WBGene00001973	0
ENSMUSG00000020232	WBGene00001974	0
ENSMUSG00000073962		
ENSMUSG00000039270		
ENSMUSG00000086487		
ENSMUSG00000043354		
ENSMUSG00000097484		
ENSMUSG00000085568		
ENSMUSG00000102623		
ENSMUSG00000102287		
ENSMUSG00000085060		
ENSMUSG00000103331		
ENSMUSG00000057716		
ENSMUSG00000117823		
ENSMUSG00000016200		
ENSMUSG00000069712		
ENSMUSG00000099394		
ENSMUSG00000087399		
ENSMUSG00000106353		
ENSMUSG00000100657		
ENSMUSG00000019929		
ENSMUSG00000100254	WBGene00004976	0
ENSMUSG00000100513		
ENSMUSG00000040387		
ENSMUSG00000116532		
ENSMUSG00000096311		
ENSMUSG00000112798		
ENSMUSG00000109128		
ENSMUSG00000086316		
ENSMUSG00000103028		
ENSMUSG00000011096		
ENSMUSG00000097563		
ENSMUSG00000074364	WBGene00001224	0
ENSMUSG00000074364	WBGene00006405	0
ENSMUSG00000092369		
ENSMUSG00000097406		
ENSMUSG00000037973		
ENSMUSG00000101076		
ENSMUSG00000083685		
ENSMUSG00000032110		
ENSMUSG00000092469		
ENSMUSG00000112534		
ENSMUSG00000004231		
ENSMUSG00000035561	WBGene00000107	0
ENSMUSG00000035561	WBGene00000108	0
ENSMUSG00000035561	WBGene00000110	0
ENSMUSG00000035561	WBGene00000111	0
ENSMUSG00000035561	WBGene00000109	0
ENSMUSG00000042770		
ENSMUSG00000102960		
ENSMUSG00000033544		
ENSMUSG00000063751		
ENSMUSG00000109300		
ENSMUSG00000082950		
ENSMUSG00000108248		
ENSMUSG00000038208	WBGene00019806	1
ENSMUSG00000079588		
ENSMUSG00000033701	WBGene00011731	0
ENSMUSG00000028438	WBGene00002219	0
ENSMUSG00000108033		
ENSMUSG00000024815	WBGene00008745	0
ENSMUSG00000049600		
ENSMUSG00000026594		
ENSMUSG00000083843		
ENSMUSG00000005951		
ENSMUSG00000019877	WBGene00011250	1
ENSMUSG00000019877	WBGene00021956	1
ENSMUSG00000103039		
ENSMUSG00000074322		
ENSMUSG00000027665	WBGene00009552	0
ENSMUSG00000025666	WBGene00006875	0
ENSMUSG00000041997	WBGene00006579	0
ENSMUSG00000061845		
ENSMUSG00000081350		
ENSMUSG00000028530		
ENSMUSG00000081188		
ENSMUSG00000085143		
ENSMUSG00000080317		
ENSMUSG00000039552		
ENSMUSG00000087663		
ENSMUSG00000109511		
ENSMUSG00000094687		
ENSMUSG00000082328		
ENSMUSG00000085417		
ENSMUSG00000025173		
ENSMUSG00000074646		
ENSMUSG00000099495		
ENSMUSG00000113023		
ENSMUSG00000081486		
ENSMUSG00000114032		
ENSMUSG00000101747		
ENSMUSG00000083939		
ENSMUSG00000085898		
ENSMUSG00000080186		
ENSMUSG00000048058		
ENSMUSG00000100379		
ENSMUSG00000061958		
ENSMUSG00000097157		
ENSMUSG00000021490	WBGene00022767	1
ENSMUSG00000083143		
ENSMUSG00000108305		
ENSMUSG00000112569		
ENSMUSG00000085173		
ENSMUSG00000083509		
ENSMUSG00000081135		
ENSMUSG00000068457	WBGene00017046	0
ENSMUSG00000068457	WBGene00007813	0
ENSMUSG00000068457	WBGene00017571	0
ENSMUSG00000068457	WBGene00009089	0
ENSMUSG00000069248		
ENSMUSG00000022339	WBGene00022666	0
ENSMUSG00000029007		
ENSMUSG00000039168	WBGene00010019	0
ENSMUSG00000039168	WBGene00012140	1
ENSMUSG00000030727	WBGene00017161	0
ENSMUSG00000038539	WBGene00000221	0
ENSMUSG00000038539	WBGene00013878	0
ENSMUSG00000113806		
ENSMUSG00000007682		
ENSMUSG00000110644		
ENSMUSG00000097071		
ENSMUSG00000112716		
ENSMUSG00000100970		
ENSMUSG00000103213		
ENSMUSG00000101204		
ENSMUSG00000103017		
ENSMUSG00000045792		
ENSMUSG00000021950	WBGene00003591	0
ENSMUSG00000083549		
ENSMUSG00000112757		
ENSMUSG00000101715		
ENSMUSG00000117370		
ENSMUSG00000044125		
ENSMUSG00000101425		
ENSMUSG00000117389		
ENSMUSG00000111907		
ENSMUSG00000103475		
ENSMUSG00000110033		
ENSMUSG00000049504		
ENSMUSG00000044544		
ENSMUSG00000096528		
ENSMUSG00000105616		
ENSMUSG00000100698		
ENSMUSG00000101330		
ENSMUSG00000031173		
ENSMUSG00000099547		
ENSMUSG00000117469		
ENSMUSG00000028572	WBGene00013082	0
ENSMUSG00000109634		
ENSMUSG00000102920		
ENSMUSG00000097739		
ENSMUSG00000043789	WBGene00011330	0
ENSMUSG00000082405		
ENSMUSG00000105994		
ENSMUSG00000026321		
ENSMUSG00000033916	WBGene00012903	1
ENSMUSG00000085861		
ENSMUSG00000034773		
ENSMUSG00000085110		
ENSMUSG00000097214		
ENSMUSG00000097327		
ENSMUSG00000038520		
ENSMUSG00000029005		
ENSMUSG00000112743	WBGene00022201	0
ENSMUSG00000026047		
ENSMUSG00000101258		
ENSMUSG00000097795		
ENSMUSG00000038893		
ENSMUSG00000100046		
ENSMUSG00000054027	WBGene00022201	0
ENSMUSG00000049800		
ENSMUSG00000040133		
ENSMUSG00000112974		
ENSMUSG00000084937		
ENSMUSG00000045339		
ENSMUSG00000051323		
ENSMUSG00000085889		
ENSMUSG00000029003		
ENSMUSG00000025995	WBGene00013862	0
ENSMUSG00000025995	WBGene00006474	0
ENSMUSG00000027344		
ENSMUSG00000083637		
ENSMUSG00000019087	WBGene00021952	0
ENSMUSG00000060673		
ENSMUSG00000062980		
ENSMUSG00000083555		
ENSMUSG00000118392		
ENSMUSG00000112071		
ENSMUSG00000044937		
ENSMUSG00000070808		
ENSMUSG00000035551		
ENSMUSG00000082319		
ENSMUSG00000062245		
ENSMUSG00000040667		
ENSMUSG00000095493		
ENSMUSG00000010307		
ENSMUSG00000085509		
ENSMUSG00000090034		
ENSMUSG00000074444		
ENSMUSG00000078500		
ENSMUSG00000030730	WBGene00015338	0
ENSMUSG00000030730	WBGene00015660	0
ENSMUSG00000030730	WBGene00003153	0
ENSMUSG00000030730	WBGene00019875	0
ENSMUSG00000030730	WBGene00004063	0
ENSMUSG00000115489		
ENSMUSG00000082357		
ENSMUSG00000048874		
ENSMUSG00000047441		
ENSMUSG00000109984		
ENSMUSG00000038135		
ENSMUSG00000074443		
ENSMUSG00000085470		
ENSMUSG00000069910		
ENSMUSG00000035597		
ENSMUSG00000111684		
ENSMUSG00000028443	WBGene00003581	1
ENSMUSG00000034768		
ENSMUSG00000026581		
ENSMUSG00000063230		
ENSMUSG00000082928		
ENSMUSG00000035275		
ENSMUSG00000087288		
ENSMUSG00000073255		
ENSMUSG00000050966	WBGene00000473	0
ENSMUSG00000050966	WBGene00000474	0
ENSMUSG00000050966	WBGene00000475	0
ENSMUSG00000112461		
ENSMUSG00000028626		
ENSMUSG00000020154		
ENSMUSG00000002190	WBGene00000567	1
ENSMUSG00000074442		
ENSMUSG00000044444		
ENSMUSG00000024974	WBGene00004873	0
ENSMUSG00000024974	WBGene00012198	0
ENSMUSG00000024974	WBGene00019087	0
ENSMUSG00000049410		
ENSMUSG00000095401		
ENSMUSG00000079116		
ENSMUSG00000017688	WBGene00017198	0
ENSMUSG00000017688	WBGene00016975	0
ENSMUSG00000017688	WBGene00007547	0
ENSMUSG00000017688	WBGene00003726	0
ENSMUSG00000017688	WBGene00011100	0
ENSMUSG00000017688	WBGene00011099	0
ENSMUSG00000017688	WBGene00011097	0
ENSMUSG00000017688	WBGene00011098	0
ENSMUSG00000017688	WBGene00003706	0
ENSMUSG00000017688	WBGene00003650	0
ENSMUSG00000017688	WBGene00008221	0
ENSMUSG00000017688	WBGene00017787	0
ENSMUSG00000017688	WBGene00003719	0
ENSMUSG00000017688	WBGene00015395	0
ENSMUSG00000017688	WBGene00015396	0
ENSMUSG00000017688	WBGene00015397	0
ENSMUSG00000017688	WBGene00020748	0
ENSMUSG00000017688	WBGene00003683	0
ENSMUSG00000017688	WBGene00015705	0
ENSMUSG00000017688	WBGene00022423	0
ENSMUSG00000017688	WBGene00003659	0
ENSMUSG00000017688	WBGene00044354	0
ENSMUSG00000017688	WBGene00003626	0
ENSMUSG00000017688	WBGene00021848	0
ENSMUSG00000056366		
ENSMUSG00000081345		
ENSMUSG00000005681		
ENSMUSG00000103379		
ENSMUSG00000075141		
ENSMUSG00000094321		
ENSMUSG00000024738	WBGene00017678	0
ENSMUSG00000024738	WBGene00000218	0
ENSMUSG00000024738	WBGene00012682	0
ENSMUSG00000024738	WBGene00012681	0
ENSMUSG00000024738	WBGene00012683	0
ENSMUSG00000024738	WBGene00013973	0
ENSMUSG00000024738	WBGene00077655	0
ENSMUSG00000024738	WBGene00000214	0
ENSMUSG00000024738	WBGene00019105	0
ENSMUSG00000024738	WBGene00019104	0
ENSMUSG00000014959	WBGene00021536	0
ENSMUSG00000096672		
ENSMUSG00000022634		
ENSMUSG00000095328		
ENSMUSG00000101104		
ENSMUSG00000018126		
ENSMUSG00000046295		
ENSMUSG00000049107		
ENSMUSG00000052180		
ENSMUSG00000046924		
ENSMUSG00000114796		
ENSMUSG00000076598		
ENSMUSG00000062751		
ENSMUSG00000106667		
ENSMUSG00000018565		
ENSMUSG00000078757		
ENSMUSG00000085090		
ENSMUSG00000038591		
ENSMUSG00000114772		
ENSMUSG00000022204	WBGene00003059	0
ENSMUSG00000098185		
ENSMUSG00000028945		
ENSMUSG00000093677		
ENSMUSG00000106736		
ENSMUSG00000066724		
ENSMUSG00000115211		
ENSMUSG00000100751		
ENSMUSG00000086996		
ENSMUSG00000104315		
ENSMUSG00000028327		
ENSMUSG00000095335		
ENSMUSG00000103783		
ENSMUSG00000018500		
ENSMUSG00000039740	WBGene00017282	1
ENSMUSG00000001089	WBGene00016792	0
ENSMUSG00000115477		
ENSMUSG00000051236		
ENSMUSG00000096715		
ENSMUSG00000083209		
ENSMUSG00000022248	WBGene00003417	1
ENSMUSG00000053838		
ENSMUSG00000039563		
ENSMUSG00000117967		
ENSMUSG00000100386		
ENSMUSG00000024479	WBGene00017909	0
ENSMUSG00000024479	WBGene00018527	0
ENSMUSG00000103299		
ENSMUSG00000100949		
ENSMUSG00000110143		
ENSMUSG00000014243		
ENSMUSG00000081595		
ENSMUSG00000102283		
ENSMUSG00000058715		
ENSMUSG00000026468	WBGene00000438	0
ENSMUSG00000026468	WBGene00002987	0
ENSMUSG00000026468	WBGene00002988	0
ENSMUSG00000085989		
ENSMUSG00000094478		
ENSMUSG00000018672	WBGene00010333	1
ENSMUSG00000060681	WBGene00003730	0
ENSMUSG00000060681	WBGene00003734	0
ENSMUSG00000046312	WBGene00019895	0
ENSMUSG00000046312	WBGene00018682	0
ENSMUSG00000036144		
ENSMUSG00000062373	WBGene00015386	0
ENSMUSG00000062373	WBGene00044325	1
ENSMUSG00000052949	WBGene00007529	1
ENSMUSG00000022407	WBGene00011064	0
ENSMUSG00000031565		
ENSMUSG00000086444		
ENSMUSG00000087480		
ENSMUSG00000083377		
ENSMUSG00000008489		
ENSMUSG00000080722		
ENSMUSG00000113764		
ENSMUSG00000114052		
ENSMUSG00000020893	WBGene00018572	0
ENSMUSG00000101067		
ENSMUSG00000085057		
ENSMUSG00000046180		
ENSMUSG00000026365		
ENSMUSG00000020949	WBGene00001429	0
ENSMUSG00000020949	WBGene00001430	0
ENSMUSG00000111473		
ENSMUSG00000105848		
ENSMUSG00000003062	WBGene00017826	0
ENSMUSG00000003062	WBGene00010505	0
ENSMUSG00000046272		
ENSMUSG00000094827		
ENSMUSG00000026976		
ENSMUSG00000107158		
ENSMUSG00000098205		
ENSMUSG00000082456		
ENSMUSG00000102690		
ENSMUSG00000106149		
ENSMUSG00000029202	WBGene00001352	0
ENSMUSG00000101312		
ENSMUSG00000109845		
ENSMUSG00000028163		
ENSMUSG00000061490		
ENSMUSG00000053797		
ENSMUSG00000024232		
ENSMUSG00000037085	WBGene00009586	1
ENSMUSG00000099448		
ENSMUSG00000085784		
ENSMUSG00000001175	WBGene00000285	0
ENSMUSG00000001175	WBGene00000287	0
ENSMUSG00000001175	WBGene00019352	0
ENSMUSG00000001175	WBGene00008453	0
ENSMUSG00000001175	WBGene00015264	0
ENSMUSG00000118204		
ENSMUSG00000060480		
ENSMUSG00000057098	WBGene00006743	1
ENSMUSG00000045624	WBGene00010231	0
ENSMUSG00000073961		
ENSMUSG00000082711		
ENSMUSG00000036940	WBGene00011615	0
ENSMUSG00000036940	WBGene00005010	0
ENSMUSG00000036097		
ENSMUSG00000083022		
ENSMUSG00000012017		
ENSMUSG00000036446		
ENSMUSG00000085962		
ENSMUSG00000095979		
ENSMUSG00000048501		
ENSMUSG00000109266		
ENSMUSG00000082017		
ENSMUSG00000117454		
ENSMUSG00000002930		
ENSMUSG00000083651		
ENSMUSG00000087117		
ENSMUSG00000035557		
ENSMUSG00000116790		
ENSMUSG00000055416		
ENSMUSG00000028261	WBGene00007113	0
ENSMUSG00000101280		
ENSMUSG00000074469		
ENSMUSG00000048832		
ENSMUSG00000111781		
ENSMUSG00000097448		
ENSMUSG00000024353		
ENSMUSG00000018559	WBGene00018474	1
ENSMUSG00000104360		
ENSMUSG00000093949		
ENSMUSG00000026027		
ENSMUSG00000079265		
ENSMUSG00000056234		
ENSMUSG00000001924		
ENSMUSG00000005718	WBGene00001955	0
ENSMUSG00000091453		
ENSMUSG00000043192		
ENSMUSG00000073600		
ENSMUSG00000103602		
ENSMUSG00000110326		
ENSMUSG00000110424		
ENSMUSG00000085580		
ENSMUSG00000048118	WBGene00044689	0
ENSMUSG00000098524		
ENSMUSG00000024352		
ENSMUSG00000079658	WBGene00077680	0
ENSMUSG00000079658	WBGene00001236	0
ENSMUSG00000079658	WBGene00001237	0
ENSMUSG00000021867		
ENSMUSG00000118555		
ENSMUSG00000109867		
ENSMUSG00000102586		
ENSMUSG00000109808		
ENSMUSG00000091923		
ENSMUSG00000105374		
ENSMUSG00000039782	WBGene00000770	0
ENSMUSG00000039782	WBGene00000771	0
ENSMUSG00000083423		
ENSMUSG00000107459		
ENSMUSG00000102170		
ENSMUSG00000079604		
ENSMUSG00000115418		
ENSMUSG00000094136		
ENSMUSG00000085996		
ENSMUSG00000104072		
ENSMUSG00000021993	WBGene00013464	1
ENSMUSG00000059503		
ENSMUSG00000045573		
ENSMUSG00000098463	WBGene00000439	0
ENSMUSG00000091091		
ENSMUSG00000100024		
ENSMUSG00000024669		
ENSMUSG00000094660		
ENSMUSG00000115321		
ENSMUSG00000114250		
ENSMUSG00000091011		
ENSMUSG00000106767		
ENSMUSG00000115706		
ENSMUSG00000081812		
ENSMUSG00000106696		
ENSMUSG00000099850		
ENSMUSG00000107050		
ENSMUSG00000081661		
ENSMUSG00000094817	WBGene00000439	0
ENSMUSG00000090365		
ENSMUSG00000068113	WBGene00015217	0
ENSMUSG00000068113	WBGene00004112	0
ENSMUSG00000082957		
ENSMUSG00000115747		
ENSMUSG00000102221		
ENSMUSG00000115521		
ENSMUSG00000104513		
ENSMUSG00000074441		
ENSMUSG00000036323	WBGene00017245	0
ENSMUSG00000097342		
ENSMUSG00000024824	WBGene00001997	0
ENSMUSG00000092305	WBGene00020107	1
ENSMUSG00000073295		
ENSMUSG00000101052		
ENSMUSG00000051509		
ENSMUSG00000083113		
ENSMUSG00000082889		
ENSMUSG00000083877		
ENSMUSG00000100881		
ENSMUSG00000082913		
ENSMUSG00000092473		
ENSMUSG00000090102	WBGene00015217	0
ENSMUSG00000090102	WBGene00004112	0
ENSMUSG00000098369		
ENSMUSG00000083099		
ENSMUSG00000028312	WBGene00003367	0
ENSMUSG00000052508		
ENSMUSG00000042179		
ENSMUSG00000034757	WBGene00015126	0
ENSMUSG00000101160		
ENSMUSG00000069662		
ENSMUSG00000082109		
ENSMUSG00000072675		
ENSMUSG00000020515	WBGene00000369	1
ENSMUSG00000066671		
ENSMUSG00000028701		
ENSMUSG00000073294		
ENSMUSG00000102616		
ENSMUSG00000030378		
ENSMUSG00000006715		
ENSMUSG00000112443		
ENSMUSG00000100316		
ENSMUSG00000099932		
ENSMUSG00000101284		
ENSMUSG00000099905		
ENSMUSG00000053825		
ENSMUSG00000100651		
ENSMUSG00000117874		
ENSMUSG00000053317	WBGene00021427	1
ENSMUSG00000002332	WBGene00019109	1
ENSMUSG00000002332	WBGene00000973	1
ENSMUSG00000100613		
ENSMUSG00000091563		
ENSMUSG00000066838		
ENSMUSG00000046096		
ENSMUSG00000090292		
ENSMUSG00000107623		
ENSMUSG00000099120		
ENSMUSG00000055737		
ENSMUSG00000034258	WBGene00015632	1
ENSMUSG00000069125		
ENSMUSG00000101659		
ENSMUSG00000085325		
ENSMUSG00000100185		
ENSMUSG00000103245		
ENSMUSG00000044268		
ENSMUSG00000046463		
ENSMUSG00000103224		
ENSMUSG00000029916	WBGene00018674	0
ENSMUSG00000096539		
ENSMUSG00000109065		
ENSMUSG00000000682		
ENSMUSG00000024875	WBGene00010178	1
ENSMUSG00000081138		
ENSMUSG00000024683	WBGene00011412	1
ENSMUSG00000025888	WBGene00000819	0
ENSMUSG00000025888	WBGene00000821	0
ENSMUSG00000025888	WBGene00000820	0
ENSMUSG00000025888	WBGene00000417	0
ENSMUSG00000020175		
ENSMUSG00000039458	WBGene00003475	0
ENSMUSG00000039458	WBGene00021683	0
ENSMUSG00000039458	WBGene00003476	0
ENSMUSG00000039458	WBGene00003479	0
ENSMUSG00000039458	WBGene00003478	0
ENSMUSG00000039458	WBGene00003477	0
ENSMUSG00000019817	WBGene00001824	0
ENSMUSG00000019817	WBGene00012385	0
ENSMUSG00000001020		
ENSMUSG00000034602	WBGene00008685	0
ENSMUSG00000097025		
ENSMUSG00000110799		
ENSMUSG00000117839		
ENSMUSG00000072674		
ENSMUSG00000040385	WBGene00007763	0
ENSMUSG00000040385	WBGene00014158	0
ENSMUSG00000040385	WBGene00019951	0
ENSMUSG00000040385	WBGene00011133	0
ENSMUSG00000040385	WBGene00007700	0
ENSMUSG00000040385	WBGene00007699	0
ENSMUSG00000040385	WBGene00010265	0
ENSMUSG00000040385	WBGene00007354	0
ENSMUSG00000040385	WBGene00012008	0
ENSMUSG00000040385	WBGene00013476	0
ENSMUSG00000040385	WBGene00044347	0
ENSMUSG00000040385	WBGene00009054	0
ENSMUSG00000040385	WBGene00009079	0
ENSMUSG00000040385	WBGene00016081	0
ENSMUSG00000040385	WBGene00008124	0
ENSMUSG00000040385	WBGene00009893	0
ENSMUSG00000040385	WBGene00018359	0
ENSMUSG00000040385	WBGene00017817	0
ENSMUSG00000040385	WBGene00018410	0
ENSMUSG00000040385	WBGene00022617	0
ENSMUSG00000040385	WBGene00012741	0
ENSMUSG00000040385	WBGene00020985	0
ENSMUSG00000040385	WBGene00020053	0
ENSMUSG00000040385	WBGene00016239	0
ENSMUSG00000040385	WBGene00022710	0
ENSMUSG00000040385	WBGene00009101	0
ENSMUSG00000040385	WBGene00016010	0
ENSMUSG00000012123		
ENSMUSG00000103699		
ENSMUSG00000026842		
ENSMUSG00000001021		
ENSMUSG00000103180		
ENSMUSG00000114553		
ENSMUSG00000040693		
ENSMUSG00000010803		
ENSMUSG00000083475		
ENSMUSG00000099840		
ENSMUSG00000094018		
ENSMUSG00000014245	WBGene00013131	1
ENSMUSG00000105518		
ENSMUSG00000054091		
ENSMUSG00000100951		
ENSMUSG00000101068		
ENSMUSG00000089666		
ENSMUSG00000089881		
ENSMUSG00000027287		
ENSMUSG00000098485		
ENSMUSG00000101405		
ENSMUSG00000099633		
ENSMUSG00000089656		
ENSMUSG00000089959		
ENSMUSG00000103953		
ENSMUSG00000099843		
ENSMUSG00000086338		
ENSMUSG00000089775		
ENSMUSG00000035459		
ENSMUSG00000024873	WBGene00011648	1
ENSMUSG00000024491	WBGene00015143	0
ENSMUSG00000102079		
ENSMUSG00000104261		
ENSMUSG00000087133		
ENSMUSG00000034037	WBGene00001366	0
ENSMUSG00000034037	WBGene00001490	0
ENSMUSG00000116475		
ENSMUSG00000100449		
ENSMUSG00000113362		
ENSMUSG00000094156		
ENSMUSG00000081944		
ENSMUSG00000045795		
ENSMUSG00000086310		
ENSMUSG00000067577		
ENSMUSG00000043207	WBGene00001405	0
ENSMUSG00000045463		
ENSMUSG00000018501	WBGene00001565	0
ENSMUSG00000021439	WBGene00000776	0
ENSMUSG00000081968		
ENSMUSG00000020817	WBGene00017161	0
ENSMUSG00000101990		
ENSMUSG00000084063		
ENSMUSG00000038296	WBGene00001628	0
ENSMUSG00000038296	WBGene00001630	0
ENSMUSG00000058357		
ENSMUSG00000083914		
ENSMUSG00000100832		
ENSMUSG00000010796		
ENSMUSG00000082432		
ENSMUSG00000108356		
ENSMUSG00000066141		
ENSMUSG00000107762		
ENSMUSG00000109557		
ENSMUSG00000084951		
ENSMUSG00000034457		
ENSMUSG00000112474		
ENSMUSG00000054520		
ENSMUSG00000079685		
ENSMUSG00000041831		
ENSMUSG00000035539		
ENSMUSG00000027744	WBGene00006064	1
ENSMUSG00000085720		
ENSMUSG00000071347		
ENSMUSG00000099642		
ENSMUSG00000108163		
ENSMUSG00000113048		
ENSMUSG00000056412		
ENSMUSG00000097814		
ENSMUSG00000086129		
ENSMUSG00000113199		
ENSMUSG00000102771		
ENSMUSG00000045534		
ENSMUSG00000080985		
ENSMUSG00000082906		
ENSMUSG00000000581	WBGene00021785	0
ENSMUSG00000047976		
ENSMUSG00000026839	WBGene00019199	0
ENSMUSG00000042873	WBGene00009155	1
ENSMUSG00000095351		
ENSMUSG00000109428		
ENSMUSG00000093406		
ENSMUSG00000075170		
ENSMUSG00000102914		
ENSMUSG00000102652		
ENSMUSG00000105326		
ENSMUSG00000109069		
ENSMUSG00000095682		
ENSMUSG00000037463		
ENSMUSG00000110390		
ENSMUSG00000109518		
ENSMUSG00000109534		
ENSMUSG00000021294		
ENSMUSG00000046550		
ENSMUSG00000110897		
ENSMUSG00000005054		
ENSMUSG00000028848	WBGene00015029	1
ENSMUSG00000041028	WBGene00019664	1
ENSMUSG00000111018		
ENSMUSG00000109276		
ENSMUSG00000054934		
ENSMUSG00000076607		
ENSMUSG00000100178		
ENSMUSG00000112849		
ENSMUSG00000035948		
ENSMUSG00000082968		
ENSMUSG00000062184	WBGene00002031	0
ENSMUSG00000078577		
ENSMUSG00000101354		
ENSMUSG00000076609		
ENSMUSG00000113155		
ENSMUSG00000095365		
ENSMUSG00000041247	WBGene00015471	0
ENSMUSG00000009487	WBGene00011330	0
ENSMUSG00000101835		
ENSMUSG00000085837		
ENSMUSG00000081929		
ENSMUSG00000076608		
ENSMUSG00000081202		
ENSMUSG00000026779		
ENSMUSG00000107794		
ENSMUSG00000023845	WBGene00010999	0
ENSMUSG00000023845	WBGene00011000	0
ENSMUSG00000023845	WBGene00011587	0
ENSMUSG00000023845	WBGene00012776	0
ENSMUSG00000023845	WBGene00009865	0
ENSMUSG00000087317		
ENSMUSG00000101933		
ENSMUSG00000091223		
ENSMUSG00000020412		
ENSMUSG00000082929		
ENSMUSG00000108135		
ENSMUSG00000020164		
ENSMUSG00000107821		
ENSMUSG00000021252		
ENSMUSG00000028441		
ENSMUSG00000108016		
ENSMUSG00000107740		
ENSMUSG00000076605		
ENSMUSG00000033530	WBGene00021444	0
ENSMUSG00000100647		
ENSMUSG00000045150		
ENSMUSG00000026814		
ENSMUSG00000024622		
ENSMUSG00000113179		
ENSMUSG00000099407		
ENSMUSG00000108864		
ENSMUSG00000022237		
ENSMUSG00000087549		
ENSMUSG00000075169		
ENSMUSG00000109347		
ENSMUSG00000050654		
ENSMUSG00000115268		
ENSMUSG00000116090		
ENSMUSG00000071489		
ENSMUSG00000039828	WBGene00001513	1
ENSMUSG00000071680		
ENSMUSG00000021010	WBGene00001851	0
ENSMUSG00000111322		
ENSMUSG00000081365		
ENSMUSG00000039356	WBGene00022232	0
ENSMUSG00000076606		
ENSMUSG00000068227		
ENSMUSG00000108138		
ENSMUSG00000105646		
ENSMUSG00000102450		
ENSMUSG00000115500		
ENSMUSG00000037759		
ENSMUSG00000026398	WBGene00003607	0
ENSMUSG00000026398	WBGene00003709	0
ENSMUSG00000026398	WBGene00015869	0
ENSMUSG00000026398	WBGene00003623	1
ENSMUSG00000026398	WBGene00003664	0
ENSMUSG00000026398	WBGene00003625	0
ENSMUSG00000026398	WBGene00007770	0
ENSMUSG00000026398	WBGene00022062	0
ENSMUSG00000026398	WBGene00003604	0
ENSMUSG00000026398	WBGene00003687	0
ENSMUSG00000026398	WBGene00003679	0
ENSMUSG00000026398	WBGene00014186	0
ENSMUSG00000026398	WBGene00022374	0
ENSMUSG00000026398	WBGene00016777	0
ENSMUSG00000026398	WBGene00003703	0
ENSMUSG00000076604		
ENSMUSG00000024791		
ENSMUSG00000097425		
ENSMUSG00000109434		
ENSMUSG00000041797	WBGene00000023	0
ENSMUSG00000041797	WBGene00018982	0
ENSMUSG00000041797	WBGene00000019	0
ENSMUSG00000041797	WBGene00000020	0
ENSMUSG00000041797	WBGene00000022	0
ENSMUSG00000081117		
ENSMUSG00000109393		
ENSMUSG00000025324		
ENSMUSG00000086696		
ENSMUSG00000115487		
ENSMUSG00000105481		
ENSMUSG00000085500		
ENSMUSG00000109543		
ENSMUSG00000102127		
ENSMUSG00000030598		
ENSMUSG00000109457		
ENSMUSG00000085660		
ENSMUSG00000098290		
ENSMUSG00000099362		
ENSMUSG00000097742		
ENSMUSG00000036376	WBGene00019005	0
ENSMUSG00000098741		
ENSMUSG00000026288	WBGene00006763	0
ENSMUSG00000026288	WBGene00012353	0
ENSMUSG00000113360		
ENSMUSG00000111549		
ENSMUSG00000111488		
ENSMUSG00000103641		
ENSMUSG00000075042		
ENSMUSG00000099921		
ENSMUSG00000101815		
ENSMUSG00000101538		
ENSMUSG00000037730		
ENSMUSG00000109463		
ENSMUSG00000114675		
ENSMUSG00000116358	WBGene00006539	0
ENSMUSG00000116358	WBGene00000248	0
ENSMUSG00000116358	WBGene00006536	0
ENSMUSG00000116358	WBGene00006537	0
ENSMUSG00000055761	WBGene00011760	0
ENSMUSG00000029831		
ENSMUSG00000096513		
ENSMUSG00000103617		
ENSMUSG00000039629	WBGene00017349	1
ENSMUSG00000072235	WBGene00006539	0
ENSMUSG00000072235	WBGene00000248	0
ENSMUSG00000072235	WBGene00006536	0
