Gene stable ID	Human gene stable ID	Human orthology confidence [0 low, 1 high]
ENSMUSG00000030450	ENSG00000104044	1
ENSMUSG00000100036		
ENSMUSG00000056716		
ENSMUSG00000053790		
ENSMUSG00000109072		
ENSMUSG00000026029	ENSG00000064012	1
ENSMUSG00000066026	ENSG00000162496	1
ENSMUSG00000080727		
ENSMUSG00000109345		
ENSMUSG00000020044	ENSG00000100234	1
ENSMUSG00000076461		
ENSMUSG00000025421	ENSG00000167220	1
ENSMUSG00000080726		
ENSMUSG00000110491		
ENSMUSG00000095075	ENSG00000188324	0
ENSMUSG00000038543	ENSG00000118292	1
ENSMUSG00000060935	ENSG00000151135	1
ENSMUSG00000061847		
ENSMUSG00000116242		
ENSMUSG00000075193	ENSG00000181752	0
ENSMUSG00000107790		
ENSMUSG00000101031	ENSG00000071203	1
ENSMUSG00000028430	ENSG00000165271	1
ENSMUSG00000109770		
ENSMUSG00000029767	ENSG00000128595	1
ENSMUSG00000097091		
ENSMUSG00000054523	ENSG00000166930	1
ENSMUSG00000025726	ENSG00000156222	1
ENSMUSG00000094347		
ENSMUSG00000045827	ENSG00000170542	0
ENSMUSG00000062098	ENSG00000132640	1
ENSMUSG00000049038	ENSG00000120832	1
ENSMUSG00000095533		
ENSMUSG00000112493		
ENSMUSG00000020793	ENSG00000182687	1
ENSMUSG00000087256		
ENSMUSG00000036551	ENSG00000186471	0
ENSMUSG00000059602	ENSG00000185666	1
ENSMUSG00000033156	ENSG00000101439	0
ENSMUSG00000059891	ENSG00000126467	1
ENSMUSG00000111732		
ENSMUSG00000083437		
ENSMUSG00000016409	ENSG00000101882	1
ENSMUSG00000004798	ENSG00000083290	1
ENSMUSG00000101870		
ENSMUSG00000066058	ENSG00000164007	1
ENSMUSG00000024673	ENSG00000156738	1
ENSMUSG00000021260	ENSG00000182218	1
ENSMUSG00000085819		
ENSMUSG00000028228	ENSG00000085719	1
ENSMUSG00000074680	ENSG00000178591	0
ENSMUSG00000085286		
ENSMUSG00000072718		
ENSMUSG00000020792	ENSG00000182473	1
ENSMUSG00000059498	ENSG00000244682	0
ENSMUSG00000059498	ENSG00000072694	0
ENSMUSG00000059498	ENSG00000143226	0
ENSMUSG00000112442		
ENSMUSG00000050625		
ENSMUSG00000067591		
ENSMUSG00000001211	ENSG00000160216	1
ENSMUSG00000098390		
ENSMUSG00000102712		
ENSMUSG00000110646		
ENSMUSG00000111645		
ENSMUSG00000043787	ENSG00000186599	1
ENSMUSG00000043787	ENSG00000186562	1
ENSMUSG00000083820		
ENSMUSG00000092297		
ENSMUSG00000111467		
ENSMUSG00000030127	ENSG00000111652	1
ENSMUSG00000097847		
ENSMUSG00000108570		
ENSMUSG00000108773		
ENSMUSG00000051936	ENSG00000258223	1
ENSMUSG00000108468		
ENSMUSG00000114919		
ENSMUSG00000071890	ENSG00000117501	1
ENSMUSG00000114877		
ENSMUSG00000020656	ENSG00000134317	1
ENSMUSG00000034793	ENSG00000141349	1
ENSMUSG00000108642		
ENSMUSG00000114252		
ENSMUSG00000108652		
ENSMUSG00000111878		
ENSMUSG00000093814		
ENSMUSG00000086286		
ENSMUSG00000114630		
ENSMUSG00000074679	ENSG00000215547	0
ENSMUSG00000028661	ENSG00000070886	1
ENSMUSG00000108716		
ENSMUSG00000106924		
ENSMUSG00000085203		
ENSMUSG00000108803		
ENSMUSG00000071490		
ENSMUSG00000111276		
ENSMUSG00000114272		
ENSMUSG00000094532		
ENSMUSG00000106794		
ENSMUSG00000096709		
ENSMUSG00000081937		
ENSMUSG00000114527		
ENSMUSG00000079853		
ENSMUSG00000083278		
ENSMUSG00000101472		
ENSMUSG00000094264		
ENSMUSG00000107031		
ENSMUSG00000101407		
ENSMUSG00000064193		
ENSMUSG00000082340		
ENSMUSG00000029883		
ENSMUSG00000084107		
ENSMUSG00000082268		
ENSMUSG00000114853		
ENSMUSG00000099500		
ENSMUSG00000106876		
ENSMUSG00000094485		
ENSMUSG00000087029		
ENSMUSG00000048402	ENSG00000074047	1
ENSMUSG00000033111	ENSG00000114405	1
ENSMUSG00000030257	ENSG00000196220	1
ENSMUSG00000103288		
ENSMUSG00000042251	ENSG00000162877	1
ENSMUSG00000102719		
ENSMUSG00000109402		
ENSMUSG00000026691	ENSG00000007933	1
ENSMUSG00000112825		
ENSMUSG00000112730		
ENSMUSG00000048236	ENSG00000183378	1
ENSMUSG00000024806	ENSG00000120215	1
ENSMUSG00000019828	ENSG00000152822	1
ENSMUSG00000052554	ENSG00000176782	0
ENSMUSG00000052554	ENSG00000177023	0
ENSMUSG00000052554	ENSG00000184276	0
ENSMUSG00000052554	ENSG00000186458	0
ENSMUSG00000052554	ENSG00000088782	0
ENSMUSG00000052554	ENSG00000204548	0
ENSMUSG00000052554	ENSG00000205882	0
ENSMUSG00000050150	ENSG00000164037	1
ENSMUSG00000081494		
ENSMUSG00000044249	ENSG00000215545	0
ENSMUSG00000062782		
ENSMUSG00000115976		
ENSMUSG00000079842	ENSG00000178287	0
ENSMUSG00000079842	ENSG00000164871	0
ENSMUSG00000047938		
ENSMUSG00000039813	ENSG00000095383	1
ENSMUSG00000059463		
ENSMUSG00000047193	ENSG00000187240	1
ENSMUSG00000110571		
ENSMUSG00000103911		
ENSMUSG00000046782	ENSG00000139865	0
ENSMUSG00000107030		
ENSMUSG00000045065		
ENSMUSG00000116321		
ENSMUSG00000081060		
ENSMUSG00000110641	ENSG00000178287	0
ENSMUSG00000110641	ENSG00000164871	0
ENSMUSG00000106851		
ENSMUSG00000062791		
ENSMUSG00000072721		
ENSMUSG00000006056	ENSG00000136436	0
ENSMUSG00000021311	ENSG00000116984	1
ENSMUSG00000110542		
ENSMUSG00000025199	ENSG00000213341	1
ENSMUSG00000079884		
ENSMUSG00000097382		
ENSMUSG00000096488		
ENSMUSG00000049815		
ENSMUSG00000030178		
ENSMUSG00000066489		
ENSMUSG00000046354	ENSG00000176797	1
ENSMUSG00000046354	ENSG00000177243	1
ENSMUSG00000090578		
ENSMUSG00000111886		
ENSMUSG00000072739		
ENSMUSG00000112911		
ENSMUSG00000036435	ENSG00000090989	1
ENSMUSG00000084896		
ENSMUSG00000085851		
ENSMUSG00000064194		
ENSMUSG00000020883	ENSG00000108306	1
ENSMUSG00000097129		
ENSMUSG00000094880		
ENSMUSG00000059230		
ENSMUSG00000095195		
ENSMUSG00000045048		
ENSMUSG00000020079	ENSG00000156502	1
ENSMUSG00000039713	ENSG00000171680	1
ENSMUSG00000080968		
ENSMUSG00000033024		
ENSMUSG00000082382		
ENSMUSG00000083428		
ENSMUSG00000096905		
ENSMUSG00000091045		
ENSMUSG00000111265		
ENSMUSG00000084297		
ENSMUSG00000074547		
ENSMUSG00000081119		
ENSMUSG00000112191		
ENSMUSG00000086711		
ENSMUSG00000101733		
ENSMUSG00000081566		
ENSMUSG00000112862		
ENSMUSG00000081163		
ENSMUSG00000078674		
ENSMUSG00000094934		
ENSMUSG00000099719		
ENSMUSG00000087358		
ENSMUSG00000074887		
ENSMUSG00000004788	ENSG00000119718	1
ENSMUSG00000100692		
ENSMUSG00000070866	ENSG00000170396	1
ENSMUSG00000080321		
ENSMUSG00000112837		
ENSMUSG00000111023		
ENSMUSG00000087586		
ENSMUSG00000027534	ENSG00000104497	1
ENSMUSG00000112327		
ENSMUSG00000110771		
ENSMUSG00000097766		
ENSMUSG00000102019		
ENSMUSG00000099530		
ENSMUSG00000112168		
ENSMUSG00000039989	ENSG00000141582	1
ENSMUSG00000030200	ENSG00000121380	1
ENSMUSG00000051537		
ENSMUSG00000066767		
ENSMUSG00000112261		
ENSMUSG00000099681		
ENSMUSG00000112725		
ENSMUSG00000094052		
ENSMUSG00000083304		
ENSMUSG00000082666		
ENSMUSG00000101725		
ENSMUSG00000024519	ENSG00000166569	1
ENSMUSG00000026858	ENSG00000148343	1
ENSMUSG00000087061		
ENSMUSG00000095307		
ENSMUSG00000093397		
ENSMUSG00000107246		
ENSMUSG00000095274		
ENSMUSG00000093719		
ENSMUSG00000080979		
ENSMUSG00000052783	ENSG00000125388	1
ENSMUSG00000111451		
ENSMUSG00000093421		
ENSMUSG00000084935		
ENSMUSG00000036281	ENSG00000165684	1
ENSMUSG00000025026	ENSG00000148700	1
ENSMUSG00000083804		
ENSMUSG00000093913		
ENSMUSG00000081122		
ENSMUSG00000098861		
ENSMUSG00000020122	ENSG00000146648	1
ENSMUSG00000098386		
ENSMUSG00000043319		
ENSMUSG00000066772		
ENSMUSG00000067599		
ENSMUSG00000035181	ENSG00000129493	1
ENSMUSG00000075249	ENSG00000188738	1
ENSMUSG00000114947		
ENSMUSG00000090485		
ENSMUSG00000031382	ENSG00000165192	1
ENSMUSG00000099256		
ENSMUSG00000114601		
ENSMUSG00000114672		
ENSMUSG00000114723		
ENSMUSG00000107767		
ENSMUSG00000116697		
ENSMUSG00000021360	ENSG00000111846	1
ENSMUSG00000107666		
ENSMUSG00000082675		
ENSMUSG00000112980		
ENSMUSG00000082890		
ENSMUSG00000097081		
ENSMUSG00000075555		
ENSMUSG00000090762		
ENSMUSG00000021280	ENSG00000205436	1
ENSMUSG00000009108	ENSG00000134183	1
ENSMUSG00000030309	ENSG00000110888	1
ENSMUSG00000030982	ENSG00000103544	1
ENSMUSG00000091123		
ENSMUSG00000085911		
ENSMUSG00000079434	ENSG00000115488	1
ENSMUSG00000108103		
ENSMUSG00000027536	ENSG00000164695	1
ENSMUSG00000028165	ENSG00000145354	1
ENSMUSG00000074737		
ENSMUSG00000112403		
ENSMUSG00000087226		
ENSMUSG00000112382		
ENSMUSG00000087225		
ENSMUSG00000081848		
ENSMUSG00000020277	ENSG00000141959	1
ENSMUSG00000091779	ENSG00000183684	0
ENSMUSG00000074736	ENSG00000101463	1
ENSMUSG00000111921		
ENSMUSG00000097427	ENSG00000183684	0
ENSMUSG00000112772		
ENSMUSG00000092036		
ENSMUSG00000100097		
ENSMUSG00000108561		
ENSMUSG00000007338	ENSG00000149792	1
ENSMUSG00000066760	ENSG00000105352	0
ENSMUSG00000085218		
ENSMUSG00000053153	ENSG00000144451	1
ENSMUSG00000093979		
ENSMUSG00000056696		
ENSMUSG00000083688		
ENSMUSG00000038683	ENSG00000111845	1
ENSMUSG00000090000	ENSG00000267228	1
ENSMUSG00000090000	ENSG00000134049	1
ENSMUSG00000081931		
ENSMUSG00000020521	ENSG00000189050	1
ENSMUSG00000101474		
ENSMUSG00000117620		
ENSMUSG00000031384	ENSG00000102048	1
ENSMUSG00000054310		
ENSMUSG00000029417	ENSG00000138755	1
ENSMUSG00000112450		
ENSMUSG00000026259	ENSG00000066248	1
ENSMUSG00000118496		
ENSMUSG00000084386		
ENSMUSG00000024807	ENSG00000162298	1
ENSMUSG00000038756	ENSG00000170703	1
ENSMUSG00000106873		
ENSMUSG00000066553		
ENSMUSG00000028229	ENSG00000176623	1
ENSMUSG00000108694		
ENSMUSG00000064065	ENSG00000074706	1
ENSMUSG00000078611	ENSG00000180878	1
ENSMUSG00000095024		
ENSMUSG00000102082		
ENSMUSG00000016427	ENSG00000125356	1
ENSMUSG00000023764	ENSG00000198089	1
ENSMUSG00000081400		
ENSMUSG00000078128		
ENSMUSG00000021870	ENSG00000163681	1
ENSMUSG00000020516	ENSG00000108443	1
ENSMUSG00000097408		
ENSMUSG00000044465	ENSG00000051009	1
ENSMUSG00000080834		
ENSMUSG00000021259	ENSG00000036530	1
ENSMUSG00000036537	ENSG00000125352	1
ENSMUSG00000114378	ENSG00000114405	0
ENSMUSG00000085263		
ENSMUSG00000113578		
ENSMUSG00000028876	ENSG00000183317	0
ENSMUSG00000113213		
ENSMUSG00000078772		
ENSMUSG00000113538		
ENSMUSG00000116696		
ENSMUSG00000113997		
ENSMUSG00000112641		
ENSMUSG00000114001		
ENSMUSG00000041058	ENSG00000123124	1
ENSMUSG00000101730		
ENSMUSG00000105028		
ENSMUSG00000103052		
ENSMUSG00000085502		
ENSMUSG00000104287		
ENSMUSG00000085735		
ENSMUSG00000114662		
ENSMUSG00000012114	ENSG00000099917	1
ENSMUSG00000109323		
ENSMUSG00000037432	ENSG00000249715	1
ENSMUSG00000108772		
ENSMUSG00000086693		
ENSMUSG00000093513		
ENSMUSG00000032890	ENSG00000117016	1
ENSMUSG00000098278		
ENSMUSG00000081742		
ENSMUSG00000047149	ENSG00000174957	1
ENSMUSG00000074369		
ENSMUSG00000082983		
ENSMUSG00000086779		
ENSMUSG00000043602	ENSG00000180787	1
ENSMUSG00000021007	ENSG00000042317	1
ENSMUSG00000026928	ENSG00000187796	1
ENSMUSG00000060811		
ENSMUSG00000032743	ENSG00000047578	1
ENSMUSG00000098358		
ENSMUSG00000105955		
ENSMUSG00000107759		
ENSMUSG00000110263		
ENSMUSG00000076569	ENSG00000211611	0
ENSMUSG00000076569	ENSG00000225523	0
ENSMUSG00000076569	ENSG00000211626	1
ENSMUSG00000063626	ENSG00000156687	1
ENSMUSG00000105451		
ENSMUSG00000030825	ENSG00000087076	1
ENSMUSG00000108450		
ENSMUSG00000098758		
ENSMUSG00000105351		
ENSMUSG00000081501		
ENSMUSG00000108556		
ENSMUSG00000118264		
ENSMUSG00000055026	ENSG00000182256	1
ENSMUSG00000028125	ENSG00000198691	1
ENSMUSG00000026819	ENSG00000148339	1
ENSMUSG00000098909		
ENSMUSG00000028759	ENSG00000127483	1
ENSMUSG00000086128		
ENSMUSG00000104093		
ENSMUSG00000090120		
ENSMUSG00000027827	ENSG00000169282	1
ENSMUSG00000108647		
ENSMUSG00000087388		
ENSMUSG00000108586		
ENSMUSG00000108377		
ENSMUSG00000108488		
ENSMUSG00000110925		
ENSMUSG00000082817		
ENSMUSG00000096939		
ENSMUSG00000076934		
ENSMUSG00000021893	ENSG00000131375	1
ENSMUSG00000020562	ENSG00000185055	0
ENSMUSG00000100767		
ENSMUSG00000099860		
ENSMUSG00000101179		
ENSMUSG00000106405		
ENSMUSG00000029022	ENSG00000116691	1
ENSMUSG00000081477		
ENSMUSG00000114214		
ENSMUSG00000001143	ENSG00000114988	1
ENSMUSG00000045404	ENSG00000152315	1
ENSMUSG00000096601		
ENSMUSG00000068776		
ENSMUSG00000105231		
ENSMUSG00000089936		
ENSMUSG00000096308		
ENSMUSG00000106567		
ENSMUSG00000112094		
ENSMUSG00000118022		
ENSMUSG00000084070		
ENSMUSG00000022759	ENSG00000187905	1
ENSMUSG00000045962	ENSG00000060237	1
ENSMUSG00000027852	ENSG00000213281	1
ENSMUSG00000106668		
ENSMUSG00000094698		
ENSMUSG00000081638		
ENSMUSG00000118191		
ENSMUSG00000082587		
ENSMUSG00000105547	ENSG00000211677	0
ENSMUSG00000105547	ENSG00000211675	0
ENSMUSG00000105547	ENSG00000211679	0
ENSMUSG00000105547	ENSG00000211685	0
ENSMUSG00000105547	ENSG00000254709	0
ENSMUSG00000105547	ENSG00000128322	0
ENSMUSG00000085091		
ENSMUSG00000056812	ENSG00000177511	1
ENSMUSG00000115151		
ENSMUSG00000104267		
ENSMUSG00000101465		
ENSMUSG00000105906	ENSG00000211677	0
ENSMUSG00000105906	ENSG00000211675	0
ENSMUSG00000105906	ENSG00000211679	1
ENSMUSG00000105906	ENSG00000211685	0
ENSMUSG00000105906	ENSG00000254709	0
ENSMUSG00000105906	ENSG00000128322	0
ENSMUSG00000103992		
ENSMUSG00000063600		
ENSMUSG00000115042		
ENSMUSG00000066315		
ENSMUSG00000083220		
ENSMUSG00000101402		
ENSMUSG00000103352		
ENSMUSG00000095578		
ENSMUSG00000102335		
ENSMUSG00000081820		
ENSMUSG00000005233	ENSG00000152253	1
ENSMUSG00000100574		
ENSMUSG00000090994		
ENSMUSG00000115285		
ENSMUSG00000059482	ENSG00000156172	1
ENSMUSG00000071788		
ENSMUSG00000004768	ENSG00000112210	1
ENSMUSG00000014402	ENSG00000074319	1
ENSMUSG00000108526		
ENSMUSG00000099737		
ENSMUSG00000108784		
ENSMUSG00000031710	ENSG00000109424	1
ENSMUSG00000031389	ENSG00000089820	1
ENSMUSG00000030096	ENSG00000131389	1
ENSMUSG00000101417		
ENSMUSG00000099749		
ENSMUSG00000101654		
ENSMUSG00000101808		
ENSMUSG00000114043		
ENSMUSG00000096907		
ENSMUSG00000112345		
ENSMUSG00000108113		
ENSMUSG00000096820		
ENSMUSG00000112704		
ENSMUSG00000112217		
ENSMUSG00000113957		
ENSMUSG00000099910		
ENSMUSG00000100330		
ENSMUSG00000111954		
ENSMUSG00000097107		
ENSMUSG00000020657	ENSG00000115137	1
ENSMUSG00000035431	ENSG00000139874	1
ENSMUSG00000107344		
ENSMUSG00000081021		
ENSMUSG00000100608		
ENSMUSG00000020481	ENSG00000181626	0
ENSMUSG00000114343		
ENSMUSG00000113714		
ENSMUSG00000114406		
ENSMUSG00000115441		
ENSMUSG00000114164		
ENSMUSG00000102579		
ENSMUSG00000089727		
ENSMUSG00000048981	ENSG00000006059	0
ENSMUSG00000100270		
ENSMUSG00000102011		
ENSMUSG00000096468		
ENSMUSG00000046138	ENSG00000183354	1
ENSMUSG00000114002		
ENSMUSG00000081437		
ENSMUSG00000111708		
ENSMUSG00000100246		
ENSMUSG00000081009		
ENSMUSG00000094684		
ENSMUSG00000020653	ENSG00000172059	1
ENSMUSG00000114173		
ENSMUSG00000109098		
ENSMUSG00000114096		
ENSMUSG00000087296		
ENSMUSG00000100533		
ENSMUSG00000097483		
ENSMUSG00000079064		
ENSMUSG00000101629		
ENSMUSG00000063252		
ENSMUSG00000113656		
ENSMUSG00000112990		
ENSMUSG00000106679		
ENSMUSG00000114692		
ENSMUSG00000106741		
ENSMUSG00000026986	ENSG00000150540	1
ENSMUSG00000037035	ENSG00000163083	1
ENSMUSG00000026281	ENSG00000168393	1
ENSMUSG00000114684		
ENSMUSG00000042641	ENSG00000121446	1
ENSMUSG00000094714		
ENSMUSG00000109874		
ENSMUSG00000090660		
ENSMUSG00000053228	ENSG00000105352	0
ENSMUSG00000109648		
ENSMUSG00000104799		
ENSMUSG00000083806		
ENSMUSG00000021892	ENSG00000131370	1
ENSMUSG00000104887		
ENSMUSG00000094975		
ENSMUSG00000046095	ENSG00000108759	1
ENSMUSG00000096376		
ENSMUSG00000001833	ENSG00000122545	1
ENSMUSG00000024835	ENSG00000172725	1
ENSMUSG00000111969		
ENSMUSG00000085301		
ENSMUSG00000073243		
ENSMUSG00000111988		
ENSMUSG00000021986	ENSG00000165566	1
ENSMUSG00000030329	ENSG00000139200	1
ENSMUSG00000102276		
ENSMUSG00000114906		
ENSMUSG00000091557		
ENSMUSG00000106743		
ENSMUSG00000082327		
ENSMUSG00000091929		
ENSMUSG00000104258		
ENSMUSG00000113067		
ENSMUSG00000114819		
ENSMUSG00000033847	ENSG00000105499	1
ENSMUSG00000022205	ENSG00000113387	1
ENSMUSG00000057240	ENSG00000204979	0
ENSMUSG00000095576		
ENSMUSG00000087537		
ENSMUSG00000104084		
ENSMUSG00000106974		
ENSMUSG00000118009		
ENSMUSG00000100231		
ENSMUSG00000115254		
ENSMUSG00000101491		
ENSMUSG00000095553		
ENSMUSG00000099298		
ENSMUSG00000101060		
ENSMUSG00000048138	ENSG00000173253	1
ENSMUSG00000104479		
ENSMUSG00000037661	ENSG00000173890	1
ENSMUSG00000033508	ENSG00000244617	1
ENSMUSG00000081781		
ENSMUSG00000082998		
ENSMUSG00000093699		
ENSMUSG00000109240		
ENSMUSG00000106150		
ENSMUSG00000080718		
ENSMUSG00000109367		
ENSMUSG00000081547		
ENSMUSG00000020803	ENSG00000129235	1
ENSMUSG00000042462	ENSG00000179958	1
ENSMUSG00000115445		
ENSMUSG00000043948	ENSG00000255307	1
ENSMUSG00000049530	ENSG00000249581	1
ENSMUSG00000044814		
ENSMUSG00000078254	ENSG00000212658	1
ENSMUSG00000107950		
ENSMUSG00000020080	ENSG00000156510	1
ENSMUSG00000017311	ENSG00000131096	1
ENSMUSG00000078670	ENSG00000185442	1
ENSMUSG00000042213	ENSG00000172671	1
ENSMUSG00000034738	ENSG00000163072	1
ENSMUSG00000030774	ENSG00000149269	1
ENSMUSG00000054667	ENSG00000133124	1
ENSMUSG00000054484	ENSG00000137842	1
ENSMUSG00000028337	ENSG00000106789	1
ENSMUSG00000102596		
ENSMUSG00000044537	ENSG00000188324	0
ENSMUSG00000114755	ENSG00000128310	1
ENSMUSG00000032897	ENSG00000066136	1
ENSMUSG00000117846		
ENSMUSG00000104304		
ENSMUSG00000054672		
ENSMUSG00000099833		
ENSMUSG00000115468		
ENSMUSG00000109008		
ENSMUSG00000113110		
ENSMUSG00000081279		
ENSMUSG00000089646		
ENSMUSG00000080890		
ENSMUSG00000101469		
ENSMUSG00000085627		
ENSMUSG00000102111		
ENSMUSG00000094416		
ENSMUSG00000095283		
ENSMUSG00000102404		
ENSMUSG00000006378	ENSG00000100116	1
ENSMUSG00000101796		
ENSMUSG00000117807		
ENSMUSG00000086426		
ENSMUSG00000090291	ENSG00000204950	1
ENSMUSG00000101646		
ENSMUSG00000100334		
ENSMUSG00000019851	ENSG00000112378	1
ENSMUSG00000080059		
ENSMUSG00000078253	ENSG00000212657	1
ENSMUSG00000106763		
ENSMUSG00000095952		
ENSMUSG00000083742		
ENSMUSG00000081392		
ENSMUSG00000104433		
ENSMUSG00000095017		
ENSMUSG00000115810		
ENSMUSG00000073906	ENSG00000175485	1
ENSMUSG00000114152		
ENSMUSG00000101247		
ENSMUSG00000110943		
ENSMUSG00000030124	ENSG00000089692	1
ENSMUSG00000102926		
ENSMUSG00000036572	ENSG00000125351	1
ENSMUSG00000081580		
ENSMUSG00000100192		
ENSMUSG00000101492		
ENSMUSG00000100497		
ENSMUSG00000116174		
ENSMUSG00000075700	ENSG00000198843	1
ENSMUSG00000113570		
ENSMUSG00000078605		
ENSMUSG00000091890		
ENSMUSG00000118468		
ENSMUSG00000041961	ENSG00000183579	1
ENSMUSG00000044912	ENSG00000139973	1
ENSMUSG00000094735		
ENSMUSG00000115885		
ENSMUSG00000111106		
ENSMUSG00000111064		
ENSMUSG00000047181	ENSG00000167100	1
ENSMUSG00000095974		
ENSMUSG00000082680		
ENSMUSG00000036915	ENSG00000126259	1
ENSMUSG00000028167	ENSG00000164039	1
ENSMUSG00000026622	ENSG00000117650	1
ENSMUSG00000102917		
ENSMUSG00000118470		
ENSMUSG00000112517		
ENSMUSG00000085078		
ENSMUSG00000059423		
ENSMUSG00000107380		
ENSMUSG00000113849		
ENSMUSG00000083741		
ENSMUSG00000115402		
ENSMUSG00000107680		
ENSMUSG00000020658	ENSG00000084710	1
ENSMUSG00000100624		
ENSMUSG00000108412		
ENSMUSG00000069713		
ENSMUSG00000113408		
ENSMUSG00000108806		
ENSMUSG00000035441	ENSG00000176658	1
ENSMUSG00000030086	ENSG00000159685	1
ENSMUSG00000020387	ENSG00000043143	1
ENSMUSG00000106893		
ENSMUSG00000049091	ENSG00000179918	1
ENSMUSG00000046324	ENSG00000099219	1
ENSMUSG00000073184		
ENSMUSG00000100481		
ENSMUSG00000107185		
ENSMUSG00000100550		
ENSMUSG00000101250		
ENSMUSG00000118475		
ENSMUSG00000107233		
ENSMUSG00000081524		
ENSMUSG00000075197	ENSG00000150261	1
ENSMUSG00000093623		
ENSMUSG00000108548		
ENSMUSG00000074067		
ENSMUSG00000115072		
ENSMUSG00000100352		
ENSMUSG00000118162		
ENSMUSG00000090460		
ENSMUSG00000104869		
ENSMUSG00000095920		
ENSMUSG00000043925		
ENSMUSG00000046761	ENSG00000180921	1
ENSMUSG00000039742	ENSG00000135248	1
ENSMUSG00000096414		
ENSMUSG00000112642		
ENSMUSG00000108760		
ENSMUSG00000028248	ENSG00000132424	1
ENSMUSG00000024411	ENSG00000171885	1
ENSMUSG00000075196		
ENSMUSG00000020189	ENSG00000091039	1
ENSMUSG00000001156	ENSG00000059728	1
ENSMUSG00000071434		
ENSMUSG00000100682		
ENSMUSG00000115858		
ENSMUSG00000094412		
ENSMUSG00000027166	ENSG00000170946	1
ENSMUSG00000116940		
ENSMUSG00000110909		
ENSMUSG00000115667		
ENSMUSG00000112938		
ENSMUSG00000055818		
ENSMUSG00000061614	ENSG00000170923	0
ENSMUSG00000022262	ENSG00000039139	1
ENSMUSG00000108448		
ENSMUSG00000099349		
ENSMUSG00000082286		
ENSMUSG00000030122		
ENSMUSG00000022246	ENSG00000039560	1
ENSMUSG00000110123		
ENSMUSG00000116378	ENSG00000100116	1
ENSMUSG00000036218	ENSG00000165966	1
ENSMUSG00000028703	ENSG00000132128	1
ENSMUSG00000090939		
ENSMUSG00000038733	ENSG00000162923	1
ENSMUSG00000105078		
ENSMUSG00000050121	ENSG00000197430	1
ENSMUSG00000029919	ENSG00000163106	1
ENSMUSG00000113027		
ENSMUSG00000021258	ENSG00000090061	1
ENSMUSG00000109657		
ENSMUSG00000100968		
ENSMUSG00000110372		
ENSMUSG00000070891		
ENSMUSG00000110343		
ENSMUSG00000044824		
ENSMUSG00000047980		
ENSMUSG00000103097		
ENSMUSG00000107601		
ENSMUSG00000107497		
ENSMUSG00000058692	ENSG00000170923	0
ENSMUSG00000106955		
ENSMUSG00000093961		
ENSMUSG00000081184		
ENSMUSG00000115466		
ENSMUSG00000082442		
ENSMUSG00000094967		
ENSMUSG00000110527		
ENSMUSG00000102018	ENSG00000203499	1
ENSMUSG00000098056		
ENSMUSG00000085180		
ENSMUSG00000103290	ENSG00000270505	0
ENSMUSG00000103290	ENSG00000281179	0
ENSMUSG00000103290	ENSG00000281990	0
ENSMUSG00000103290	ENSG00000211961	0
ENSMUSG00000103290	ENSG00000211935	0
ENSMUSG00000103290	ENSG00000211945	0
ENSMUSG00000103290	ENSG00000280411	0
ENSMUSG00000103290	ENSG00000211950	0
ENSMUSG00000103290	ENSG00000211973	0
ENSMUSG00000103290	ENSG00000211968	0
ENSMUSG00000103290	ENSG00000277282	0
ENSMUSG00000103290	ENSG00000278782	0
ENSMUSG00000103290	ENSG00000211962	0
ENSMUSG00000103290	ENSG00000211934	0
ENSMUSG00000103290	ENSG00000188403	0
ENSMUSG00000059821	ENSG00000170923	0
ENSMUSG00000028334	ENSG00000095380	1
ENSMUSG00000019194	ENSG00000105711	1
ENSMUSG00000087075		
ENSMUSG00000102840		
ENSMUSG00000111242		
ENSMUSG00000083390		
ENSMUSG00000027983	ENSG00000155016	1
ENSMUSG00000084086		
ENSMUSG00000083284		
ENSMUSG00000028593	ENSG00000204518	0
ENSMUSG00000109794		
ENSMUSG00000111625		
ENSMUSG00000110322		
ENSMUSG00000110787		
ENSMUSG00000108291		
ENSMUSG00000070471	ENSG00000163645	1
ENSMUSG00000112696		
ENSMUSG00000106945		
ENSMUSG00000006386	ENSG00000120156	1
ENSMUSG00000095137		
ENSMUSG00000068823	ENSG00000009307	1
ENSMUSG00000038975	ENSG00000137955	1
ENSMUSG00000055415	ENSG00000118322	1
ENSMUSG00000115035		
ENSMUSG00000081165		
ENSMUSG00000082418		
ENSMUSG00000083632		
ENSMUSG00000036800	ENSG00000147724	1
ENSMUSG00000118432		
ENSMUSG00000032009	ENSG00000149212	1
ENSMUSG00000107043		
ENSMUSG00000083489		
ENSMUSG00000102384		
ENSMUSG00000106688		
ENSMUSG00000084085		
ENSMUSG00000090692		
ENSMUSG00000094540		
ENSMUSG00000115502		
ENSMUSG00000074981		
ENSMUSG00000101099		
ENSMUSG00000025789	ENSG00000140557	1
ENSMUSG00000081711		
ENSMUSG00000078506		
ENSMUSG00000092583		
ENSMUSG00000104184		
ENSMUSG00000097761		
ENSMUSG00000096763		
ENSMUSG00000116550		
ENSMUSG00000067684		
ENSMUSG00000020160	ENSG00000143995	1
ENSMUSG00000104518		
ENSMUSG00000028451	ENSG00000174038	0
ENSMUSG00000111318		
ENSMUSG00000053211	ENSG00000105136	0
ENSMUSG00000053211	ENSG00000268107	0
